time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction,visibility,dew_point_temperature,pressure,output_so2
15,0.490066489946545,3,100,4.12,300,5,3,0.490066374032386,0
16,0.52317752375926,3,93.13,4.12,310,7,1.98,0.523177779412606,0
17,0.529800530160367,2,93.08,5.14,290,5,0.98,0.529800877902842,0
18,0.54304654296258,2,80.49,4.63,290,10,-1.05,0.543047074883316,0
19,0.556290556668385,2,80.49,4.63,280,10,-1.05,0.556291228328307,1
20,0.582780583176405,1,80.34,5.66,280,5,-2.05,0.582781578753769,1
21,0.602647603283315,-1,86.26,4.63,280,7,-3.03,0.602648830688998,0
22,0.629137629791335,-2,86.15,5.14,290,10,-4.03,0.629137137578984,0
23,0.649006648994655,-3,79.74,5.66,300,10,-6.05,0.649006433049691,0
0,0.675496675502672,-4,73.65,5.66,300,10,-8.07,0.675496783475156,0
1,0.68211768280737,-4,68.11,5.66,310,10,-9.08,0.682117838429911,0
2,0.70198670201069,-4,58.14,4.63,310,10,-11.1,0.701987133900618,0
3,0.70860770931539,-5,53.36,4.63,300,10,-13.12,0.708608188855376,1
4,0.70860770931539,-6,57.58,2.57,290,10,-13.11,0.708608188855376,1
5,0.715230715716495,-7,62.18,4.12,290,10,-13.09,0.71523128734561,1
6,0.721853722117602,-7,57.3,4.12,290,10,-14.11,0.721854385835846,6
7,0.715230715716495,-7,57.3,4.12,300,10,-14.11,0.71523128734561,88
8,0.721853722117602,-8,61.92,3.09,290,10,-14.09,0.721854385835846,77
9,0.721853722117602,-8,61.92,3.09,300,10,-14.09,0.721854385835846,55
10,0.721853722117602,-9,66.95,3.09,290,10,-14.08,0.721854385835846,12
11,0.721853722117602,-9,61.66,0,0,10,-15.09,0.721854385835846,14
12,0.721853722117602,-10,66.71,2.57,270,10,-15.08,0.721854385835846,19
13,0.721853722117602,-11,78.44,2.57,240,10,-14.05,0.721854385835846,11
14,0.70860770931539,-10,72.44,2.57,260,10,-14.07,0.708608188855376,19
15,0.70198670201069,-9,66.95,2.57,220,10,-14.08,0.701987133900618,3
16,0.688740689208477,-8,67.19,3.09,220,10,-13.08,0.688740936920148,7
17,0.668873669101565,-6,62.44,3.09,230,10,-12.09,0.668873684984919,2
18,0.63576063619244,-4,53.66,2.57,230,10,-12.12,0.635760236069218,2
19,0.622516622486635,-3,53.94,4.12,210,10,-11.12,0.622516082624226,1
20,0.609270609684423,-2,50.09,3.6,200,10,-11.12,0.609269885643756,2
21,0.596026595978618,-2,50.09,4.12,210,10,-11.12,0.596027775734243,1
22,0.582780583176405,-4,58.14,2.57,200,10,-11.1,0.582781578753769,1
23,0.562913563069492,-6,67.65,1.54,180,10,-11.08,0.562914326818541,0
0,0.556290556668385,-6,67.65,0,0,10,-11.08,0.556291228328307,0
1,0.54966755026728,-6,67.65,1.54,170,10,-11.08,0.549668129838071,1
2,0.54966755026728,-8,78.94,1.54,170,10,-11.05,0.549668129838071,2
3,0.536423536561475,-7,67.42,1.54,170,10,-12.08,0.536423976393079,1
4,0.509933510053455,-8,78.94,0,0,10,-11.05,0.509933625967614,0
5,0.496687497251243,-8,78.94,0,0,10,-11.05,0.496687428987144,1
6,0.470197470743222,-8,72.85,1.54,160,10,-12.07,0.470197078561679,1
7,0.463576463438525,-8,78.94,0,0,10,-11.05,0.463576023606921,2
8,0.443707444235205,-7,79.1,0,0,10,-10.05,0.443706728136214,2
9,0.4304634305294,-7,79.1,0,0,10,-10.05,0.430462574691222,3
10,0.403973404021383,-6,73.25,1.54,80,10,-10.07,0.403974267801239,2
11,0.403973404021383,-6,79.26,0,0,10,-9.05,0.403974267801239,3
12,0.377483377513362,-5,73.45,1.54,100,10,-9.07,0.377483917375774,3
13,0.377483377513362,-4,73.65,2.57,100,10,-8.07,0.377483917375774,2
14,0.38410638391447,-4,73.65,2.06,100,10,-8.07,0.384107015866011,1
15,0.36423736471115,-3,73.84,4.12,120,10,-7.07,0.364237720395304,1
16,0.357616357406452,-3,86.04,2.57,70,0.25,-5.04,0.357616665440546,3
17,0.324503324497328,-2,86.15,2.06,100,1.25,-4.03,0.324503216524847,4
18,0.278146277882398,-1,86.26,3.09,90,1.5,-3.03,0.278145614164154,3
19,0.27152327148129,-1,86.26,4.12,120,7,-3.03,0.271522515673917,2
20,0.245033244973273,-1,86.26,3.6,110,3,-3.03,0.245032165248455,2
21,0.245033244973273,-1,86.26,4.63,120,3,-3.03,0.245032165248455,2
22,0.22516622486636,-2,92.85,4.12,120,3,-3.02,0.225166956848705,2
23,0.211920212064148,-2,92.85,4.63,130,7,-3.02,0.211920759868235,2
0,0.211920212064148,-2,92.85,3.6,140,7,-3.02,0.211920759868235,2
1,0.218543218465252,-2,92.85,0,0,5,-3.02,0.218543858358469,2
2,0.198676198358343,-2,92.85,1.54,110,2.5,-3.02,0.198676606423241,2
3,0.172186171850322,-2,100,1.54,110,1.25,-2,0.172186255997779,2
4,0.165563165449218,-2,100,0,0,2,-2,0.165563157507542,2
5,0.152317152647002,-2,100,0,0,1.25,-2,0.152316960527068,2
6,0.125827126138985,-2,100,0,0,1.75,-2,0.125826610101606,2
7,0.105960106032072,-2,100,0,0,2,-2,0.105959358166378,2
8,0.08609308592516,-2,100,0,0,1.75,-2,0.08609210623115,6
9,0.072847073122947,-2,100,0,0,1.5,-2,0.072845909250677,25
10,0.06622406672184,-2,100,0,0,1.25,-2,0.066222810760443,31
11,0.052980053016035,-2,92.85,1.54,270,2.5,-3.02,0.05298070085093,26
12,0.059603059417142,-2,92.85,2.06,270,3,-3.02,0.059601755805685,14
13,0.052980053016035,-2,92.85,2.57,280,2,-3.02,0.05298070085093,23
14,0.059603059417142,-2,92.85,3.6,260,2.5,-3.02,0.059601755805685,28
15,0.059603059417142,-2,100,5.66,260,1.5,-2,0.059601755805685,35
16,0.06622406672184,-2,92.85,4.63,270,3,-3.02,0.066222810760443,30
17,0.059603059417142,-2,86.15,5.14,270,7,-4.03,0.059601755805685,15
18,0.052980053016035,-2,79.89,5.66,270,5,-5.05,0.05298070085093,3
19,0.059603059417142,-3,79.74,7.72,250,4,-6.05,0.059601755805685,1
20,0.072847073122947,-5,85.82,9.26,270,7,-7.04,0.072845909250677,1
21,0.099337099630965,-5,85.82,9.26,270,5,-7.04,0.099336259676142,2
22,0.119206118834285,-6,85.71,6.69,260,5,-8.04,0.119205555146849,2
23,0.139073138941197,-6,79.26,7.2,260,1.75,-9.05,0.139072807082077,5
0,0.152317152647002,-6,79.26,8.75,260,7,-9.05,0.152316960527068,0
1,0.172186171850322,-7,79.1,8.75,270,10,-10.05,0.172186255997779,0
2,0.185430185556127,-7,73.06,7.72,280,10,-11.07,0.18543040944277,0
3,0.192053191957235,-8,72.85,8.23,270,7,-12.07,0.192053507933007,1
4,0.211920212064148,-9,72.65,5.66,270,10,-13.07,0.211920759868235,0
5,0.231787232171057,-10,78.61,5.66,270,7,-13.05,0.23178801180346,0
6,0.238410238572165,-11,85.11,6.17,270,7,-13.04,0.238411110293697,1
7,0.251656251374377,-11,78.44,4.63,280,10,-14.05,0.251655263738689,3
8,0.258277258679078,-11,78.44,4.12,270,10,-14.05,0.258276318693447,1
9,0.278146277882398,-11,78.44,5.66,270,10,-14.05,0.278145614164154,0
10,0.291390291588203,-11,78.44,3.6,280,10,-14.05,0.291389767609145,3
11,0.304636304390415,-11,78.44,4.12,270,7,-14.05,0.304635964589619,8
12,0.337747338203132,-11,78.44,3.09,260,10,-14.05,0.337747369969839,15
13,0.357616357406452,-11,78.44,4.12,260,10,-14.05,0.357616665440546,26
14,0.377483377513362,-11,85.11,3.09,280,7,-13.04,0.377483917375774,18
15,0.397350397620275,-9,72.65,5.14,270,10,-13.07,0.397351169311002,32
16,0.417217417727187,-8,72.85,4.63,270,10,-12.07,0.417218421246231,47
17,0.423840424128292,-7,67.42,4.63,270,10,-12.08,0.423839476200986,79
18,0.423840424128292,-7,67.42,5.14,250,10,-12.08,0.423839476200986,26
19,0.4304634305294,-6,62.44,4.63,260,10,-12.09,0.430462574691222,15
20,0.450330450636313,-6,67.65,5.66,270,10,-11.08,0.450329826626451,43
21,0.463576463438525,-6,67.65,4.63,270,10,-11.08,0.463576023606921,8
22,0.47682047714433,-7,67.42,5.66,270,10,-12.08,0.476820177051915,35
23,0.490066489946545,-8,72.85,3.09,240,10,-12.07,0.490066374032386,74
0,0.536423536561475,-2,74.03,5.14,90,10,-6.07,0.536423976393079,4
1,0.54304654296258,-2,79.89,5.14,90,10,-5.05,0.543047074883316,4
2,0.562913563069492,-2,79.89,3.09,80,7,-5.05,0.562914326818541,3
3,0.562913563069492,-2,79.89,4.12,70,7,-5.05,0.562914326818541,3
4,0.562913563069492,-2,86.15,3.6,60,5,-4.03,0.562914326818541,3
5,0.562913563069492,-2,86.15,3.09,70,3,-4.03,0.562914326818541,3
6,0.54966755026728,-2,86.15,3.09,60,2,-4.03,0.549668129838071,3
7,0.54966755026728,-3,92.79,3.6,50,2,-4.02,0.549668129838071,2
8,0.54304654296258,-2,86.15,4.63,40,5,-4.03,0.543047074883316,4
9,0.536423536561475,-2,86.15,5.14,50,5,-4.03,0.536423976393079,5
10,0.529800530160367,-2,86.15,5.66,50,5,-4.03,0.529800877902842,3
11,0.529800530160367,-3,92.79,4.63,60,1.25,-4.02,0.529800877902842,5
12,0.52317752375926,-3,92.79,5.66,50,2.5,-4.02,0.523177779412606,6
13,0.516556516454562,-3,92.79,4.63,50,-0.25,-4.02,0.516556724457851,4
14,0.52317752375926,-3,92.79,6.17,40,1.5,-4.02,0.523177779412606,2
15,0.536423536561475,-2,86.15,5.14,40,4,-4.03,0.536423976393079,2
16,0.536423536561475,-2,86.15,5.66,40,4,-4.03,0.536423976393079,2
17,0.529800530160367,-2,92.85,6.69,40,1.5,-3.02,0.529800877902842,1
18,0.529800530160367,-2,92.85,3.6,20,2.5,-3.02,0.529800877902842,1
19,0.516556516454562,-1,86.26,5.14,20,4,-3.03,0.516556724457851,1
20,0.52317752375926,-2,92.85,4.63,10,1.75,-3.02,0.523177779412606,1
21,0.536423536561475,-2,92.85,6.69,360,4,-3.02,0.536423976393079,2
22,0.54966755026728,-2,86.15,4.63,350,1.75,-4.03,0.549668129838071,1
23,0.562913563069492,-2,86.15,4.12,340,4,-4.03,0.562914326818541,1
0,0.576157576775297,-3,86.04,4.12,340,7,-5.04,0.576158480263536,1
1,0.582780583176405,-3,79.74,3.09,340,10,-6.05,0.582781578753769,1
2,0.596026595978618,-3,79.74,5.14,320,10,-6.05,0.596027775734243,2
3,0.602647603283315,-4,79.58,2.57,320,10,-7.05,0.602648830688998,1
4,0.609270609684423,-4,79.58,3.6,330,10,-7.05,0.609269885643756,0
5,0.622516622486635,-4,79.58,3.09,300,10,-7.05,0.622516082624226,2
6,0.61589361608553,-5,85.82,2.06,290,10,-7.04,0.615892984133989,1
7,0.609270609684423,-5,79.42,2.57,270,10,-8.05,0.609269885643756,0
8,0.61589361608553,-6,85.71,2.06,280,10,-8.04,0.615892984133989,1
9,0.622516622486635,-6,79.26,4.63,270,10,-9.05,0.622516082624226,2
10,0.602647603283315,-6,79.26,0,0,10,-9.05,0.602648830688998,5
11,0.609270609684423,-7,85.59,2.06,250,10,-9.04,0.609269885643756,15
12,0.609270609684423,-7,79.1,1.54,250,10,-10.05,0.609269885643756,4
13,0.622516622486635,-7,85.59,2.06,240,10,-9.04,0.622516082624226,3
14,0.61589361608553,-8,92.48,2.06,220,10,-9.02,0.615892984133989,5
15,0.61589361608553,-7,85.59,1.54,210,7,-9.04,0.615892984133989,4
16,0.61589361608553,-6,79.26,3.09,200,7,-9.05,0.615892984133989,18
17,0.602647603283315,-5,73.45,5.14,230,5,-9.07,0.602648830688998,24
18,0.58940358957751,-6,79.26,5.14,230,3,-9.05,0.589404677244006,9
19,0.5695365694706,-6,79.26,4.12,250,2.5,-9.05,0.569537425308778,13
20,0.556290556668385,-6,79.26,3.6,240,2.5,-9.05,0.556291228328307,2
21,0.556290556668385,-6,79.26,2.57,250,4,-9.05,0.556291228328307,2
22,0.5695365694706,-6,79.26,3.09,250,4,-9.05,0.569537425308778,3
23,0.576157576775297,-6,85.71,2.57,260,10,-8.04,0.576158480263536,3
0,0.582780583176405,-6,85.71,3.09,250,7,-8.04,0.582781578753769,2
1,0.582780583176405,-6,85.71,3.09,270,10,-8.04,0.582781578753769,2
2,0.596026595978618,-6,85.71,3.6,270,10,-8.04,0.596027775734243,2
3,0.596026595978618,-6,85.71,3.09,300,7,-8.04,0.596027775734243,1
4,0.596026595978618,-6,79.26,2.57,300,7,-9.05,0.596027775734243,8
5,0.602647603283315,-6,79.26,2.06,290,7,-9.05,0.602648830688998,4
6,0.602647603283315,-6,79.26,2.57,300,7,-9.05,0.602648830688998,1
7,0.609270609684423,-7,79.1,2.57,290,7,-10.05,0.609269885643756,2
8,0.61589361608553,-7,79.1,0,0,7,-10.05,0.615892984133989,2
9,0.622516622486635,-7,79.1,2.06,270,7,-10.05,0.622516082624226,1
10,0.622516622486635,-7,85.59,2.06,250,7,-9.04,0.622516082624226,1
11,0.63576063619244,-7,79.1,3.09,280,7,-10.05,0.635760236069218,1
12,0.642383642593547,-8,78.94,2.57,230,5,-11.05,0.642383334559454,1
13,0.63576063619244,-12,92.22,0,0,2,-13.02,0.635760236069218,0
14,0.63576063619244,-11,85.11,0,0,1,-13.04,0.635760236069218,0
15,0.63576063619244,-8,92.48,0,0,3,-9.02,0.635760236069218,1
16,0.63576063619244,-6,79.26,3.09,170,5,-9.05,0.635760236069218,1
17,0.63576063619244,-6,79.26,5.14,190,5,-9.05,0.635760236069218,1
18,0.609270609684423,-4,73.65,3.6,190,5,-8.07,0.609269885643756,0
19,0.58940358957751,-4,73.65,5.14,190,5,-8.07,0.589404677244006,1
20,0.5695365694706,-4,79.58,4.12,190,7,-7.05,0.569537425308778,2
21,0.556290556668385,-4,79.58,3.6,170,5,-7.05,0.556291228328307,2
22,0.556290556668385,-3,79.74,3.6,170,5,-6.05,0.556291228328307,3
23,0.536423536561475,-3,79.74,4.12,170,7,-6.05,0.536423976393079,7
0,0.675496675502672,-16,65.23,3.6,260,10,-21.08,0.675496783475156,3
1,0.668873669101565,-17,70.94,2.06,260,10,-21.06,0.668873684984919,3
2,0.66225066270046,-18,70.72,1.54,270,10,-22.06,0.662250586494683,2
3,0.668873669101565,-19,77.02,2.57,270,10,-22.05,0.668873684984919,2
4,0.66225066270046,-17,70.94,1.54,250,10,-21.06,0.662250586494683,2
5,0.649006648994655,-17,77.39,1.54,200,10,-20.05,0.649006433049691,2
6,0.642383642593547,-17,77.39,1.54,210,10,-20.05,0.642383334559454,2
7,0.61589361608553,-16,77.57,1.54,160,10,-19.05,0.615892984133989,2
8,0.609270609684423,-16,77.57,0,0,2,-19.05,0.609269885643756,3
9,0.576157576775297,-16,84.49,2.57,130,2.5,-18.03,0.576158480263536,5
10,0.5695365694706,-16,84.49,2.06,140,1.25,-18.03,0.569537425308778,8
11,0.536423536561475,-15,77.75,3.6,110,1.5,-18.05,0.536423976393079,15
12,0.529800530160367,-15,84.62,3.6,120,0.5,-17.03,0.529800877902842,5
13,0.52317752375926,-14,77.92,2.57,110,-0.25,-17.05,0.523177779412606,4
14,0.509933510053455,-14,84.74,3.09,80,0.75,-16.04,0.509933625967614,3
15,0.509933510053455,-13,84.87,3.6,60,0.5,-15.04,0.509933625967614,3
16,0.516556516454562,-12,84.99,3.09,60,0.25,-14.04,0.516556724457851,4
17,0.509933510053455,-11,85.11,2.57,80,1.5,-13.04,0.509933625967614,2
18,0.50331050365235,-9,72.65,1.54,50,2,-13.07,0.503310527477377,2
19,0.516556516454562,-9,78.77,2.57,360,2.5,-12.05,0.516556724457851,2
20,0.54304654296258,-8,78.94,4.63,330,1.5,-11.05,0.543047074883316,2
21,0.582780583176405,-9,72.65,6.17,330,7,-13.07,0.582781578753769,3
22,0.61589361608553,-9,66.95,7.72,310,7,-14.08,0.615892984133989,3
23,0.642383642593547,-11,66.47,5.66,320,7,-16.08,0.642383334559454,2
0,0.675496675502672,-12,72.03,5.14,320,7,-16.07,0.675496783475156,2
1,0.70198670201069,-13,71.81,8.23,340,5,-17.07,0.701987133900618,2
2,0.721853722117602,-13,71.81,6.17,320,10,-17.07,0.721854385835846,2
3,0.741720742224515,-13,60.58,5.66,320,10,-19.09,0.741721637771075,2
4,0.761589761427835,-13,55.58,6.69,320,10,-20.1,0.761590933241782,2
5,0.77483377513364,-15,54.98,3.09,300,10,-22.1,0.774835086686776,2
6,0.788079787935852,-17,64.98,5.66,300,10,-22.07,0.788079240131768,2
7,0.801323801641657,-17,59.46,5.66,310,10,-23.08,0.801323393576759,4
8,0.814569814443873,-18,59.18,3.6,310,10,-24.08,0.81456959055723,5
9,0.827813828149678,-19,58.89,5.14,310,10,-25.08,0.827813744002224,6
10,0.834436834550782,-20,58.6,4.12,300,10,-26.07,0.834436842492458,3
11,0.847680848256587,-21,63.93,4.63,300,10,-26.06,0.84768099593745,4
12,0.860926861058803,-21,58.31,4.12,300,10,-27.07,0.860927192917923,5
13,0.874170874764607,-22,58.01,3.6,280,10,-28.07,0.874171346362915,10
14,0.88741688756682,-23,63.39,4.12,280,10,-28.06,0.887417543343388,46
15,0.907283907673733,-22,58.01,4.12,290,10,-28.07,0.907284795278616,18
16,0.920529920475945,-21,58.31,5.66,260,10,-27.07,0.920530992259087,46
17,0.913906914074837,-20,53.45,5.14,260,10,-27.08,0.91390789376885,97
18,0.907283907673733,-19,49.03,5.14,260,10,-27.09,0.907284795278616,31
19,0.907283907673733,-19,53.76,5.66,260,5,-26.08,0.907284795278616,15
20,0.907283907673733,-20,53.45,6.69,270,7,-27.08,0.907284795278616,16
21,0.927150927780642,-21,58.31,8.23,260,10,-27.07,0.927152047213842,20
22,0.940396940582858,-23,63.39,7.2,280,10,-28.06,0.940398244194315,69
23,0.947019946983962,-24,63.12,5.66,260,10,-29.05,0.947021342684552,114
0,0.953640954288663,-24,63.12,5.66,270,10,-29.05,0.953642397639307,85
1,0.966886967090875,-25,69.08,4.63,260,10,-29.04,0.96688859461978,50
2,0.966886967090875,-25,69.08,4.63,260,10,-29.04,0.96688859461978,59
3,0.966886967090875,-25,69.08,4.63,260,10,-29.04,0.96688859461978,90
4,0.966886967090875,-25,69.08,4.63,270,10,-29.04,0.96688859461978,76
5,0.973509973491982,-24,63.12,5.14,270,10,-29.05,0.973509649574535,62
6,0.98013098079668,-26,75.67,3.6,270,10,-29.03,0.98013070452929,69
7,0.973509973491982,-26,68.84,3.6,280,10,-30.04,0.973509649574535,65
8,0.98013098079668,-27,68.59,2.06,270,10,-31.04,0.98013070452929,33
9,0.986753987197788,-27,75.47,4.12,260,10,-30.03,0.986753803019526,44
10,0.98013098079668,-27,68.59,2.57,270,10,-31.04,0.98013070452929,26
11,0.98013098079668,-27,68.59,3.09,270,10,-31.04,0.98013070452929,42
12,0.98013098079668,-28,75.27,1.54,260,10,-31.03,0.98013070452929,32
13,0.986753987197788,-28,75.27,3.09,260,10,-31.03,0.986753803019526,28
14,0.986753987197788,-27,75.47,0,0,10,-30.03,0.986753803019526,4
15,0.993376993598892,-26,75.67,1.54,220,10,-29.03,0.993376901509763,30
16,1,-23,63.39,4.12,190,10,-28.06,1,7
17,0.993376993598892,-22,63.66,4.12,220,10,-27.06,0.993376901509763,4
18,0.973509973491982,-21,63.93,4.12,190,10,-26.06,0.973509649574535,3
19,0.966886967090875,-18,49.36,4.12,220,10,-26.09,0.96688859461978,4
20,0.947019946983962,-18,54.07,3.09,230,10,-25.09,0.947021342684552,3
21,0.93377393418175,-18,54.07,3.6,190,10,-25.09,0.933775145704078,3
22,0.913906914074837,-19,53.76,2.57,190,10,-26.08,0.91390789376885,6
23,0.894039893967928,-22,63.66,1.54,180,10,-27.06,0.894040641833622,5
0,0.88741688756682,-22,69.8,1.54,160,10,-26.05,0.887417543343388,5
1,0.867549867459907,-22,69.8,2.06,160,10,-26.05,0.86755029140816,5
2,0.847680848256587,-21,76.65,2.06,160,10,-24.04,0.84768099593745,5
3,0.827813828149678,-19,64.46,2.06,150,10,-24.07,0.827813744002224,4
4,0.807946808042765,-17,59.46,4.12,160,10,-23.08,0.807946492066996,4
5,0.781456781534745,-18,59.18,4.63,180,10,-24.08,0.78145818517701,4
6,0.761589761427835,-18,64.72,5.66,180,10,-23.07,0.761590933241782,4
7,0.72847672851871,-17,64.98,5.66,180,10,-22.07,0.728477484326083,4
8,0.70198670201069,-15,60.03,6.17,180,10,-21.09,0.701987133900618,3
9,0.668873669101565,-13,65.98,6.17,180,10,-18.08,0.668873684984919,3
10,0.642383642593547,-12,66.23,7.72,190,10,-17.08,0.642383334559454,3
11,0.602647603283315,-11,66.47,8.75,180,10,-16.08,0.602648830688998,7
12,0.562913563069492,-11,78.44,10.29,180,7,-14.05,0.562914326818541,5
